name,grade,city,gugun,dong,address,lat,lng
선유고등학교,고등학교,서울특별시,영등포구,양평동4가,서울특별시 영등포구 선유로 227,37.5339205,126.8948722
영신고등학교,고등학교,서울특별시,영등포구,신길동,서울특별시 영등포구 대방천로14길 18,37.4977349,126.9098123
동북고등학교,고등학교,서울특별시,강동구,둔촌동,서울특별시 강동구 강동대로 305,37.5200101,127.1406733
선사고등학교,고등학교,서울특별시,강동구,암사동,서울특별시 강동구 고덕로25길 17,37.5564791,127.1359719
강일고등학교,고등학교,서울특별시,강동구,강일동,서울특별시 강동구 아리수로98길 40,37.5639542,127.1777631
둔촌고등학교,고등학교,서울특별시,강동구,둔촌동,서울특별시 강동구 명일로 140,37.530868,127.1439317
명일여자고등학교,고등학교,서울특별시,강동구,명일동,서울특별시 강동구 명일로 350,37.5498157,127.1500544
영동일고등학교,고등학교,서울특별시,송파구,잠실동,서울특별시 송파구 석촌호수로 93,37.5099074,127.0897718
영파여자고등학교,고등학교,서울특별시,송파구,풍납동,서울특별시 송파구 올림픽로 565,37.5326565,127.1202571
정신여자고등학교,고등학교,서울특별시,송파구,잠실동,서울특별시 송파구 올림픽로4길 16,37.5091964,127.0727415
잠실여자고등학교,고등학교,서울특별시,송파구,송파동,서울특별시 송파구 송파대로38길 8,37.5017159,127.1135991
배명고등학교,고등학교,서울특별시,송파구,삼전동,서울특별시 송파구 삼학사로 11,37.4984761,127.0955809
보성고등학교,고등학교,서울특별시,송파구,방이동,서울특별시 송파구 양재대로 1278,37.5195624,127.1351642
문현고등학교,고등학교,서울특별시,송파구,장지동,서울특별시 송파구 충민로 115,37.4812764,127.1287497
잠신고등학교,고등학교,서울특별시,송파구,잠실동,서울특별시 송파구 잠실로 24,37.5150759,127.0889878
오금고등학교,고등학교,서울특별시,송파구,오금동,서울특별시 송파구 중대로 247,37.504487,127.1292797
가락고등학교,고등학교,서울특별시,송파구,송파동,서울특별시 송파구 송이로 42,37.5011923,127.1165911
문정고등학교,고등학교,서울특별시,송파구,문정동,서울특별시 송파구 송이로34길 62,37.4847089,127.1267288
방산고등학교,고등학교,서울특별시,송파구,방이동,서울특별시 송파구 오금로27길 18,37.508227,127.1204817
창덕여자고등학교,고등학교,서울특별시,송파구,방이동,서울특별시 송파구 양재대로 1240,37.5163989,127.1399737
잠실고등학교,고등학교,서울특별시,송파구,신천동,서울특별시 송파구 올림픽로33길 71,37.52293007,127.1065132
잠일고등학교,고등학교,서울특별시,송파구,잠실동,서울특별시 송파구 백제고분로 21,37.5140261,127.0814053
중앙대학교사범대학부속고등학교,고등학교,서울특별시,강남구,도곡동,서울특별시 강남구 선릉로 207,37.4919416,127.0521317
서울세종고등학교,고등학교,서울특별시,강남구,수서동,서울특별시 강남구 광평로51길 36,37.4903266,127.1026224
진선여자고등학교,고등학교,서울특별시,강남구,역삼동,서울특별시 강남구 선릉로85길 27,37.501754,127.0476387
은광여자고등학교,고등학교,서울특별시,강남구,도곡동,서울특별시 강남구 남부순환로359길 36,37.4879414,127.0359252
숙명여자고등학교,고등학교,서울특별시,강남구,도곡동,서울특별시 강남구 남부순환로 2807,37.4907295,127.0533366
단국대학교사범대학부속고등학교,고등학교,서울특별시,강남구,대치동,서울특별시 강남구 도곡로64길 21,37.4953357,127.0564936
중산고등학교,고등학교,서울특별시,강남구,일원동,서울특별시 강남구 일원로14길 22,37.485653,127.0808471
영동고등학교,고등학교,서울특별시,강남구,청담동,서울특별시 강남구 선릉로 742,37.5205869,127.0426288
청담고등학교,고등학교,서울특별시,강남구,압구정동,서울특별시 강남구 압구정로 419,37.5278836,127.0435289
한영고등학교,고등학교,서울특별시,강동구,상일동,서울특별시 강동구 동남로 832,37.5489092,127.1581885
강동고등학교,고등학교,서울특별시,강동구,상일동,서울특별시 강동구 구천면로 572,37.54991683,127.1606671
광문고등학교,고등학교,서울특별시,강동구,고덕동,서울특별시 강동구 동남로 968,37.5602563,127.1585555
상일여자고등학교,고등학교,서울특별시,강동구,상일동,서울특별시 강동구 천호대로219길 61,37.54795369,127.1702183
영신여자고등학교,고등학교,서울특별시,노원구,중계동,서울특별시 노원구 중계로16나길 13,37.6521121,127.0828722
청원여자고등학교,고등학교,서울특별시,노원구,상계동,서울특별시 노원구 한글비석로 506,37.6660284,127.0620129
재현고등학교,고등학교,서울특별시,노원구,중계동,서울특별시 노원구 덕릉로82길 64,37.6615474,127.0814504
대진고등학교,고등학교,서울특별시,노원구,하계동,서울특별시 노원구 공릉로62가길 47,37.6376049,127.07504
서라벌고등학교,고등학교,서울특별시,노원구,중계동,서울특별시 노원구 한글비석로5길 18,37.6449003,127.0758322
청원고등학교,고등학교,서울특별시,노원구,상계동,서울특별시 노원구 한글비석로 506,37.6660284,127.0620129
월계고등학교,고등학교,서울특별시,노원구,월계동,서울특별시 노원구 초안산로5길 66,37.6317394,127.0486715
진명여자고등학교,고등학교,서울특별시,양천구,목동,서울특별시 양천구 목동로 170,37.523798,126.8661298
양천고등학교,고등학교,서울특별시,양천구,신정동,서울특별시 양천구 신정로14길 13,37.5088072,126.8459167
광영고등학교,고등학교,서울특별시,양천구,신월동,서울특별시 양천구 남부순환로30길 17,37.53779,126.8241065
강서고등학교,고등학교,서울특별시,양천구,목동,서울특별시 양천구 목동중앙남로 27,37.5364895,126.8663661
신서고등학교,고등학교,서울특별시,양천구,신정동,서울특별시 양천구 은행정로 42,37.5237867,126.860093
신목고등학교,고등학교,서울특별시,양천구,신정동,서울특별시 양천구 안양천로 739,37.5128286,126.8734611
금옥여자고등학교,고등학교,서울특별시,양천구,신정동,서울특별시 양천구 신정로 213,37.5106219,126.8442611
홍익대학교사범대학부속여자고등학교,고등학교,서울특별시,마포구,성산동,서울특별시 마포구 성미산로 51,37.5601072,126.9134939
경성고등학교,고등학교,서울특별시,마포구,연남동,서울특별시 마포구 성미산로 111,37.56350983,126.9191674
광성고등학교,고등학교,서울특별시,마포구,신수동,서울특별시 마포구 신수로8길 20,37.5486226,126.9363687
명지고등학교,고등학교,서울특별시,서대문구,홍은동,서울특별시 서대문구 명지2길 56,37.5848709,126.9270773
중앙여자고등학교,고등학교,서울특별시,서대문구,북아현동,서울특별시 서대문구 북아현로11가길 7,37.5628641,126.9531684
한성고등학교,고등학교,서울특별시,서대문구,북아현동,서울특별시 서대문구 북아현로1길 24,37.55909581,126.9544615
인창고등학교,고등학교,서울특별시,서대문구,충정로2가,서울특별시 서대문구 경기대로 65,37.5651781,126.9639075
선정고등학교,고등학교,서울특별시,은평구,갈현동,서울특별시 은평구 서오릉로20길 19,37.618336,126.9087107
예일여자고등학교,고등학교,서울특별시,은평구,구산동,서울특별시 은평구 연서로 117,37.6101791,126.9151623
선일여자고등학교,고등학교,서울특별시,은평구,갈현동,서울특별시 은평구 갈현로29길 27,37.6197497,126.9126173
동명여자고등학교,고등학교,서울특별시,은평구,대조동,서울특별시 은평구 통일로 793,37.6146895,126.9240099
숭실고등학교,고등학교,서울특별시,은평구,신사동,서울특별시 은평구 은평터널로7길 6,37.593125,126.9032327
충암고등학교,고등학교,서울특별시,은평구,응암동,서울특별시 은평구 가좌로5길 5,37.5850457,126.9217386
은평고등학교,고등학교,서울특별시,은평구,구산동,서울특별시 은평구 갈현로15길 51,37.6092227,126.9058482
진관고등학교,고등학교,서울특별시,은평구,진관동,서울특별시 은평구 진관4로 26,37.6433754,126.9244109
신도고등학교,고등학교,서울특별시,은평구,진관동,서울특별시 은평구 통일로 961,37.6291368,126.9184892
상명고등학교,고등학교,서울특별시,노원구,중계동,서울특별시 노원구 덕릉로 553,37.6494211,127.0682567
염광고등학교,고등학교,서울특별시,노원구,월계동,서울특별시 노원구 월계로45가길 9,37.63025824,127.0492435
한국삼육고등학교,고등학교,서울특별시,노원구,공릉동,서울특별시 노원구 화랑로 815,37.6431424,127.1062512
대진여자고등학교,고등학교,서울특별시,노원구,중계동,서울특별시 노원구 공릉로 438,37.6464458,127.0672803
용화여자고등학교,고등학교,서울특별시,노원구,상계동,서울특별시 노원구 동일로 1461,37.6588542,127.0583806
혜성여자고등학교,고등학교,서울특별시,노원구,하계동,서울특별시 노원구 노원로16길 2,37.640511,127.0736034
관악고등학교,고등학교,서울특별시,영등포구,양평동2가,서울특별시 영등포구 영등포로6길 26,37.5214463,126.8829505
여의도여자고등학교,고등학교,서울특별시,영등포구,여의도동,서울특별시 영등포구 국제금융로7가길 13,37.5229622,126.9349823
영등포여자고등학교,고등학교,서울특별시,영등포구,신길동,서울특별시 영등포구 영등포로62길 13,37.5153771,126.9152716
여의도고등학교,고등학교,서울특별시,영등포구,여의도동,서울특별시 영등포구 국제금융로7길 37,37.5252751,126.9336842
동일여자고등학교,고등학교,서울특별시,금천구,시흥동,서울특별시 금천구 탑골로10길 45,37.45167193,126.9168874
문일고등학교,고등학교,서울특별시,금천구,시흥동,서울특별시 금천구 시흥대로47길 45,37.4493523,126.8984231
독산고등학교,고등학교,서울특별시,금천구,독산동,서울특별시 금천구 문성로 64,37.4760267,126.9108536
오류고등학교,고등학교,서울특별시,구로구,궁동,서울특별시 구로구 오리로21길 2,37.4996945,126.8282053
신도림고등학교,고등학교,서울특별시,구로구,신도림동,서울특별시 구로구 경인로67길 159,37.5136678,126.8820338
구일고등학교,고등학교,서울특별시,구로구,구로동,서울특별시 구로구 구일로 90-51,37.4941106,126.873852
구로고등학교,고등학교,서울특별시,구로구,구로동,서울특별시 구로구 가마산로27길 45,37.4984981,126.8896924
경인고등학교,고등학교,서울특별시,구로구,고척동,서울특별시 구로구 경인로46길 31,37.4964171,126.8657015
한광고등학교,고등학교,서울특별시,강서구,화곡동,서울특별시 강서구 등촌로13길 110,37.5388666,126.8578799
한서고등학교,고등학교,서울특별시,강서구,방화동,서울특별시 강서구 양천로11길 47,37.5746018,126.8081599
명덕여자고등학교,고등학교,서울특별시,강서구,내발산동,서울특별시 강서구 강서로47길 34-10,37.5536011,126.8347305
